Time,Command,Host IP,Destination Port
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:25,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",192.168.42.170,52335
2024-04-18 00:13:26,"attack type: udp flood attack, message: left",157.171.149.41,59330
2024-04-18 00:13:29,"attack type: normal - no attack, message: right",192.168.42.170,33295
2024-04-18 00:13:30,"attack type: normal - no attack, message: right",192.168.42.170,7165
2024-04-18 00:13:31,"attack type: normal - no attack, message: right",192.168.42.170,31664
2024-04-18 00:13:31,"attack type: normal - no attack, message: right",192.168.42.170,48102
2024-04-18 00:13:32,"attack type: normal - no attack, message: right",192.168.42.170,25021
2024-04-18 00:13:32,"attack type: normal - no attack, message: right",192.168.42.170,46670
2024-04-18 00:13:33,"attack type: normal - no attack, message: right",192.168.42.170,7204
2024-04-18 00:13:33,"attack type: normal - no attack, message: right",192.168.42.170,64741
2024-04-18 00:13:34,"attack type: normal - no attack, message: down",192.168.42.170,35561
2024-04-18 00:13:34,"attack type: normal - no attack, message: right",192.168.42.170,2845
2024-04-18 00:13:35,"attack type: normal - no attack, message: down",192.168.42.170,33152
2024-04-18 00:13:35,"attack type: normal - no attack, message: right",192.168.42.170,21711
2024-04-18 00:13:35,"attack type: normal - no attack, message: right",192.168.42.170,41788
2024-04-18 00:13:36,"attack type: normal - no attack, message: right",192.168.42.170,30894
2024-04-18 00:13:36,"attack type: normal - no attack, message: right",192.168.42.170,43257
2024-04-18 00:13:37,"attack type: normal - no attack, message: right",192.168.42.170,23375
2024-04-18 00:13:37,"attack type: normal - no attack, message: right",192.168.42.170,64553
2024-04-18 00:13:37,"attack type: normal - no attack, message: right",192.168.42.170,64602
2024-04-18 00:13:38,"attack type: normal - no attack, message: right",192.168.42.170,25519
2024-04-18 00:13:38,"attack type: normal - no attack, message: right",192.168.42.170,5099
2024-04-18 00:13:38,"attack type: normal - no attack, message: right",192.168.42.170,39259
2024-04-18 00:13:38,"attack type: normal - no attack, message: right",192.168.42.170,60579
2024-04-18 00:13:39,"attack type: normal - no attack, message: right",192.168.42.170,26652
2024-04-18 00:13:39,"attack type: normal - no attack, message: right",192.168.42.170,35745
2024-04-18 00:13:40,"attack type: normal - no attack, message: right",192.168.42.170,63060
2024-04-18 00:13:42,"attack type: normal - no attack, message: right",192.168.42.170,6935
2024-04-18 00:13:43,"attack type: normal - no attack, message: right",192.168.42.170,62755
2024-04-18 00:13:43,"attack type: normal - no attack, message: right",192.168.42.170,24099
2024-04-18 00:13:43,"attack type: normal - no attack, message: right",192.168.42.170,38032
2024-04-18 00:13:44,"attack type: normal - no attack, message: right",192.168.42.170,50432
2024-04-18 00:13:44,"attack type: normal - no attack, message: right",192.168.42.170,10614
2024-04-18 00:13:45,"attack type: normal - no attack, message: right",192.168.42.170,64542
2024-04-18 00:13:45,"attack type: normal - no attack, message: right",192.168.42.170,35592
2024-04-18 00:13:46,"attack type: normal - no attack, message: right",192.168.42.170,19265
2024-04-18 00:13:46,"attack type: normal - no attack, message: right",192.168.42.170,19475
2024-04-18 00:13:46,"attack type: normal - no attack, message: right",192.168.42.170,39577
2024-04-18 00:13:46,"attack type: normal - no attack, message: right",192.168.42.170,39429
2024-04-18 00:13:47,"attack type: normal - no attack, message: right",192.168.42.170,28006
2024-04-18 00:13:47,"attack type: normal - no attack, message: right",192.168.42.170,61535
2024-04-18 00:13:47,"attack type: normal - no attack, message: right",192.168.42.170,38649
2024-04-18 00:13:48,"attack type: normal - no attack, message: right",192.168.42.170,9487
2024-04-18 00:13:48,"attack type: normal - no attack, message: right",192.168.42.170,330
2024-04-18 00:13:48,"attack type: normal - no attack, message: right",192.168.42.170,26635
2024-04-18 00:13:49,"attack type: normal - no attack, message: right",192.168.42.170,21541
2024-04-18 00:13:49,"attack type: normal - no attack, message: right",192.168.42.170,37643
2024-04-18 00:13:49,"attack type: normal - no attack, message: right",192.168.42.170,23393
2024-04-18 00:13:50,"attack type: normal - no attack, message: right",192.168.42.170,14732
2024-04-18 00:13:54,"attack type: normal - no attack, message: down",192.168.42.170,13482
2024-04-18 00:13:55,"attack type: normal - no attack, message: right",192.168.42.170,58663
2024-04-18 00:13:55,"attack type: normal - no attack, message: up",192.168.42.170,40541
2024-04-18 00:13:55,"attack type: normal - no attack, message: up",192.168.42.170,31922
2024-04-18 00:13:55,"attack type: normal - no attack, message: left",192.168.42.170,30230
2024-04-18 00:13:56,"attack type: normal - no attack, message: up",192.168.42.170,3460
2024-04-18 00:13:56,"attack type: normal - no attack, message: left",192.168.42.170,22744
2024-04-18 00:13:56,"attack type: normal - no attack, message: up",192.168.42.170,50450
2024-04-18 00:13:56,"attack type: normal - no attack, message: left",192.168.42.170,56673
2024-04-18 00:13:56,"attack type: normal - no attack, message: left",192.168.42.170,27109
2024-04-18 00:13:57,"attack type: normal - no attack, message: up",192.168.42.170,8717
2024-04-18 00:13:57,"attack type: normal - no attack, message: left",192.168.42.170,31115
2024-04-18 00:13:57,"attack type: normal - no attack, message: up",192.168.42.170,18641
2024-04-18 00:13:57,"attack type: normal - no attack, message: left",192.168.42.170,53673
2024-04-18 00:13:58,"attack type: normal - no attack, message: left",192.168.42.170,26930
2024-04-18 00:13:58,"attack type: normal - no attack, message: left",192.168.42.170,63043
2024-04-18 00:13:58,"attack type: normal - no attack, message: up",192.168.42.170,36405
2024-04-18 00:13:58,"attack type: normal - no attack, message: up",192.168.42.170,57717
2024-04-18 00:13:58,"attack type: normal - no attack, message: left",192.168.42.170,63168
2024-04-18 00:13:59,"attack type: normal - no attack, message: left",192.168.42.170,51480
2024-04-18 00:13:59,"attack type: normal - no attack, message: left",192.168.42.170,65099
2024-04-18 00:13:59,"attack type: normal - no attack, message: left",192.168.42.170,38031
2024-04-18 00:14:01,"attack type: normal - no attack, message: left",192.168.42.170,53013
2024-04-18 00:14:02,"attack type: normal - no attack, message: left",192.168.42.170,16240
2024-04-18 00:14:02,"attack type: normal - no attack, message: left",192.168.42.170,41381
2024-04-18 00:14:03,"attack type: normal - no attack, message: left",192.168.42.170,26677
2024-04-18 00:14:09,"attack type: normal - no attack, message: down",192.168.42.170,1718
2024-04-18 00:14:11,"attack type: port scan attack, message: up",200.169.75.126,23746
2024-04-18 00:14:12,"attack type: normal - no attack, message: down",192.168.42.170,46153
2024-04-18 00:14:12,"attack type: normal - no attack, message: up",192.168.42.170,25240
2024-04-18 00:14:13,"attack type: normal - no attack, message: up",192.168.42.170,18338
2024-04-18 00:14:13,"attack type: normal - no attack, message: up",192.168.42.170,52550
2024-04-18 00:14:13,"attack type: normal - no attack, message: up",192.168.42.170,55403
2024-04-18 00:14:14,"attack type: port scan attack, message: up",200.169.75.126,61794
2024-04-18 00:14:14,"attack type: normal - no attack, message: up",192.168.42.170,52899
2024-04-18 00:14:14,"attack type: normal - no attack, message: up",192.168.42.170,3980
2024-04-18 00:14:14,"attack type: normal - no attack, message: left",192.168.42.170,65066
2024-04-18 00:14:15,"attack type: normal - no attack, message: up",192.168.42.170,52965
2024-04-18 00:14:15,"attack type: normal - no attack, message: up",192.168.42.170,61325
2024-04-18 00:14:16,"attack type: normal - no attack, message: up",192.168.42.170,60483
2024-04-18 00:14:16,"attack type: normal - no attack, message: up",192.168.42.170,35135
2024-04-18 00:14:16,"attack type: normal - no attack, message: up",192.168.42.170,7688
2024-04-18 00:14:17,"attack type: normal - no attack, message: left",192.168.42.170,244
2024-04-18 00:14:17,"attack type: normal - no attack, message: left",192.168.42.170,58453
2024-04-18 00:14:17,"attack type: normal - no attack, message: left",192.168.42.170,22299
2024-04-18 00:14:18,"attack type: normal - no attack, message: up",192.168.42.170,61430
2024-04-18 00:14:18,"attack type: normal - no attack, message: up",192.168.42.170,33671
2024-04-18 00:14:18,"attack type: normal - no attack, message: left",192.168.42.170,20349
2024-04-18 00:14:18,"attack type: normal - no attack, message: left",192.168.42.170,64609
2024-04-18 00:14:19,"attack type: normal - no attack, message: up",192.168.42.170,48639
2024-04-18 00:14:19,"attack type: normal - no attack, message: up",192.168.42.170,36438
2024-04-18 00:14:19,"attack type: normal - no attack, message: up",192.168.42.170,38611
2024-04-18 00:14:19,"attack type: normal - no attack, message: left",192.168.42.170,494
2024-04-18 00:14:20,"attack type: normal - no attack, message: left",192.168.42.170,41987
2024-04-18 00:14:27,"attack type: normal - no attack, message: down",192.168.42.170,51716
2024-04-18 00:14:27,"attack type: normal - no attack, message: right",192.168.42.170,43022
2024-04-18 00:14:27,"attack type: normal - no attack, message: down",192.168.42.170,25710
2024-04-18 00:14:28,"attack type: normal - no attack, message: down",192.168.42.170,37000
2024-04-18 00:14:28,"attack type: normal - no attack, message: right",192.168.42.170,62123
2024-04-18 00:14:28,"attack type: normal - no attack, message: down",192.168.42.170,24354
2024-04-18 00:14:28,"attack type: normal - no attack, message: down",192.168.42.170,26666
2024-04-18 00:14:29,"attack type: normal - no attack, message: down",192.168.42.170,36263
2024-04-18 00:14:37,"attack type: normal - no attack, message: down",192.168.42.170,1819
2024-04-18 00:14:37,"attack type: normal - no attack, message: down",192.168.42.170,11309
2024-04-18 00:14:38,"attack type: normal - no attack, message: down",192.168.42.170,55138
2024-04-18 00:14:38,"attack type: normal - no attack, message: right",192.168.42.170,25482
2024-04-18 00:14:38,"attack type: normal - no attack, message: down",192.168.42.170,16445
2024-04-18 00:14:38,"attack type: normal - no attack, message: right",192.168.42.170,53122
2024-04-18 00:14:39,"attack type: normal - no attack, message: down",192.168.42.170,14274
2024-04-18 00:14:39,"attack type: normal - no attack, message: down",192.168.42.170,58916
2024-04-18 00:14:39,"attack type: normal - no attack, message: right",192.168.42.170,59920
2024-04-18 00:14:39,"attack type: normal - no attack, message: down",192.168.42.170,34009
2024-04-18 00:14:40,"attack type: normal - no attack, message: down",192.168.42.170,51931
2024-04-18 00:14:40,"attack type: normal - no attack, message: down",192.168.42.170,26882
2024-04-18 00:14:40,"attack type: normal - no attack, message: down",192.168.42.170,23280
2024-04-18 00:14:40,"attack type: normal - no attack, message: right",192.168.42.170,28971
2024-04-18 00:14:41,"attack type: normal - no attack, message: down",192.168.42.170,27104
2024-04-18 00:14:41,"attack type: normal - no attack, message: down",192.168.42.170,64985
2024-04-18 00:14:41,"attack type: normal - no attack, message: right",192.168.42.170,48595
2024-04-18 00:14:41,"attack type: normal - no attack, message: right",192.168.42.170,31376
2024-04-18 00:14:41,"attack type: normal - no attack, message: down",192.168.42.170,15140
2024-04-18 00:14:42,"attack type: normal - no attack, message: down",192.168.42.170,6039
2024-04-18 00:14:42,"attack type: normal - no attack, message: down",192.168.42.170,46666
2024-04-18 00:14:42,"attack type: normal - no attack, message: right",192.168.42.170,32970
2024-04-18 00:14:42,"attack type: normal - no attack, message: down",192.168.42.170,4896
2024-04-18 00:14:42,"attack type: normal - no attack, message: right",192.168.42.170,47131
2024-04-18 00:14:43,"attack type: normal - no attack, message: right",192.168.42.170,23323
2024-04-18 00:14:49,"attack type: port scan attack, message: right",96.134.75.13,10742
2024-04-18 00:14:49,"attack type: normal - no attack, message: up",192.168.42.170,47354
2024-04-18 00:14:50,"attack type: normal - no attack, message: left",192.168.42.170,9312
2024-04-18 00:14:50,"attack type: normal - no attack, message: up",192.168.42.170,56310
2024-04-18 00:14:50,"attack type: normal - no attack, message: up",192.168.42.170,46674
2024-04-18 00:14:51,"attack type: normal - no attack, message: left",192.168.42.170,16394
2024-04-18 00:14:51,"attack type: normal - no attack, message: up",192.168.42.170,27564
2024-04-18 00:14:51,"attack type: normal - no attack, message: left",192.168.42.170,59277
2024-04-18 00:14:51,"attack type: normal - no attack, message: up",192.168.42.170,33863
2024-04-18 00:14:52,"attack type: normal - no attack, message: up",192.168.42.170,48082
2024-04-18 00:14:52,"attack type: normal - no attack, message: left",192.168.42.170,7751
2024-04-18 00:14:52,"attack type: normal - no attack, message: up",192.168.42.170,31458
2024-04-18 00:14:53,"attack type: normal - no attack, message: left",192.168.42.170,33536
2024-04-18 00:14:53,"attack type: normal - no attack, message: up",192.168.42.170,8974
2024-04-18 00:14:53,"attack type: normal - no attack, message: left",192.168.42.170,34497
2024-04-18 00:14:53,"attack type: normal - no attack, message: left",192.168.42.170,27978
2024-04-18 00:14:54,"attack type: normal - no attack, message: up",192.168.42.170,26119
2024-04-18 00:14:54,"attack type: normal - no attack, message: up",192.168.42.170,8968
2024-04-18 00:14:54,"attack type: port scan attack, message: right",96.134.75.13,63605
2024-04-18 00:14:54,"attack type: normal - no attack, message: left",192.168.42.170,41922
2024-04-18 00:14:54,"attack type: normal - no attack, message: up",192.168.42.170,54712
2024-04-18 00:14:55,"attack type: normal - no attack, message: left",192.168.42.170,49326
2024-04-18 00:14:55,"attack type: normal - no attack, message: left",192.168.42.170,49688
2024-04-18 00:14:55,"attack type: normal - no attack, message: left",192.168.42.170,53300
2024-04-18 00:14:56,"attack type: normal - no attack, message: up",192.168.42.170,29976
2024-04-18 00:14:56,"attack type: normal - no attack, message: left",192.168.42.170,16082
2024-04-18 00:14:56,"attack type: normal - no attack, message: left",192.168.42.170,46143
2024-04-18 00:14:56,"attack type: normal - no attack, message: left",192.168.42.170,33228
2024-04-18 00:14:57,"attack type: normal - no attack, message: left",192.168.42.170,6726
2024-04-18 00:14:57,"attack type: normal - no attack, message: left",192.168.42.170,6524
2024-04-18 00:15:03,"attack type: normal - no attack, message: left",192.168.42.170,53370
2024-04-18 00:15:04,"attack type: normal - no attack, message: left",192.168.42.170,9424
2024-04-18 00:15:04,"attack type: normal - no attack, message: right",192.168.42.170,45277
2024-04-18 00:15:04,"attack type: normal - no attack, message: down",192.168.42.170,18970
2024-04-18 00:15:04,"attack type: normal - no attack, message: right",192.168.42.170,3485
2024-04-18 00:15:05,"attack type: normal - no attack, message: down",192.168.42.170,13509
2024-04-18 00:15:05,"attack type: normal - no attack, message: right",192.168.42.170,25402
2024-04-18 00:15:05,"attack type: normal - no attack, message: right",192.168.42.170,60341
2024-04-18 00:15:06,"attack type: normal - no attack, message: down",192.168.42.170,53770
2024-04-18 00:15:06,"attack type: normal - no attack, message: down",192.168.42.170,57142
2024-04-18 00:15:06,"attack type: normal - no attack, message: right",192.168.42.170,6485
2024-04-18 00:15:06,"attack type: normal - no attack, message: down",192.168.42.170,45651
2024-04-18 00:15:06,"attack type: normal - no attack, message: right",192.168.42.170,44953
2024-04-18 00:15:07,"attack type: normal - no attack, message: right",192.168.42.170,39579
2024-04-18 00:15:07,"attack type: normal - no attack, message: right",192.168.42.170,38040
2024-04-18 00:15:07,"attack type: normal - no attack, message: right",192.168.42.170,15031
2024-04-18 00:15:07,"attack type: normal - no attack, message: right",192.168.42.170,27285
2024-04-18 00:15:08,"attack type: normal - no attack, message: right",192.168.42.170,23153
2024-04-18 00:15:08,"attack type: normal - no attack, message: right",192.168.42.170,62281
2024-04-18 00:15:08,"attack type: normal - no attack, message: right",192.168.42.170,2973
2024-04-18 00:15:08,"attack type: normal - no attack, message: right",192.168.42.170,39219
2024-04-18 00:15:08,"attack type: normal - no attack, message: right",192.168.42.170,15730
2024-04-18 00:15:09,"attack type: normal - no attack, message: right",192.168.42.170,47664
2024-04-18 00:15:09,"attack type: normal - no attack, message: right",192.168.42.170,32199
2024-04-18 00:15:10,"attack type: normal - no attack, message: right",192.168.42.170,31503
2024-04-18 00:15:10,"attack type: normal - no attack, message: right",192.168.42.170,11009
2024-04-18 00:15:16,"attack type: normal - no attack, message: up",192.168.42.170,35751
2024-04-18 00:15:16,"attack type: normal - no attack, message: left",192.168.42.170,33103
2024-04-18 00:15:16,"attack type: normal - no attack, message: up",192.168.42.170,18760
2024-04-18 00:15:17,"attack type: normal - no attack, message: up",192.168.42.170,16842
2024-04-18 00:15:17,"attack type: normal - no attack, message: left",192.168.42.170,26820
2024-04-18 00:15:17,"attack type: normal - no attack, message: left",192.168.42.170,44839
2024-04-18 00:15:17,"attack type: normal - no attack, message: left",192.168.42.170,21883
2024-04-18 00:15:18,"attack type: normal - no attack, message: left",192.168.42.170,5748
2024-04-18 00:15:18,"attack type: normal - no attack, message: left",192.168.42.170,25462
2024-04-18 00:15:18,"attack type: normal - no attack, message: left",192.168.42.170,31537
2024-04-18 00:15:18,"attack type: normal - no attack, message: left",192.168.42.170,41647
2024-04-18 00:15:18,"attack type: normal - no attack, message: left",192.168.42.170,50810
2024-04-18 00:15:19,"attack type: normal - no attack, message: left",192.168.42.170,40655
2024-04-18 00:15:26,"attack type: normal - no attack, message: down",192.168.42.170,29824
2024-04-18 00:15:26,"attack type: normal - no attack, message: right",192.168.42.170,25503
2024-04-18 00:15:26,"attack type: normal - no attack, message: right",192.168.42.170,63486
2024-04-18 00:15:27,"attack type: normal - no attack, message: right",192.168.42.170,26474
2024-04-18 00:15:27,"attack type: normal - no attack, message: down",192.168.42.170,15182
2024-04-18 00:15:27,"attack type: normal - no attack, message: down",192.168.42.170,6275
2024-04-18 00:15:27,"attack type: normal - no attack, message: right",192.168.42.170,20702
2024-04-18 00:15:28,"attack type: normal - no attack, message: down",192.168.42.170,48188
2024-04-18 00:15:28,"attack type: normal - no attack, message: right",192.168.42.170,30864
2024-04-18 00:15:28,"attack type: normal - no attack, message: right",192.168.42.170,2514
2024-04-18 00:15:28,"attack type: normal - no attack, message: down",192.168.42.170,54267
2024-04-18 00:15:29,"attack type: normal - no attack, message: right",192.168.42.170,26261
2024-04-18 00:15:29,"attack type: normal - no attack, message: right",192.168.42.170,18492
2024-04-18 00:15:29,"attack type: normal - no attack, message: right",192.168.42.170,35829
2024-04-18 00:15:30,"attack type: normal - no attack, message: down",192.168.42.170,33556
2024-04-18 00:15:30,"attack type: normal - no attack, message: right",192.168.42.170,47160
2024-04-18 00:15:30,"attack type: normal - no attack, message: right",192.168.42.170,35675
2024-04-18 00:15:31,"attack type: normal - no attack, message: right",192.168.42.170,14561
2024-04-18 00:15:31,"attack type: normal - no attack, message: down",192.168.42.170,10971
2024-04-18 00:15:31,"attack type: normal - no attack, message: down",192.168.42.170,17094
2024-04-18 00:15:31,"attack type: normal - no attack, message: right",192.168.42.170,13793
2024-04-18 00:15:31,"attack type: normal - no attack, message: right",192.168.42.170,53753
2024-04-18 00:15:32,"attack type: normal - no attack, message: right",192.168.42.170,63028
2024-04-18 00:15:32,"attack type: normal - no attack, message: right",192.168.42.170,50590
2024-04-18 00:15:33,"attack type: normal - no attack, message: right",192.168.42.170,60236
2024-04-18 00:15:33,"attack type: normal - no attack, message: right",192.168.42.170,44945
2024-04-18 00:15:38,"attack type: icmp flood, message: up",160.130.153.42,64451
2024-04-18 00:15:44,"attack type: normal - no attack, message: down",192.168.42.170,10154
2024-04-18 00:15:45,"attack type: normal - no attack, message: down",192.168.42.170,64116
2024-04-18 00:15:45,"attack type: normal - no attack, message: right",192.168.42.170,29634
2024-04-18 00:15:45,"attack type: normal - no attack, message: down",192.168.42.170,41347
2024-04-18 00:15:45,"attack type: normal - no attack, message: down",192.168.42.170,63330
2024-04-18 00:15:46,"attack type: normal - no attack, message: down",192.168.42.170,16921
2024-04-18 00:15:46,"attack type: normal - no attack, message: right",192.168.42.170,19698
2024-04-18 00:15:46,"attack type: normal - no attack, message: right",192.168.42.170,62163
2024-04-18 00:15:46,"attack type: normal - no attack, message: down",192.168.42.170,52741
2024-04-18 00:15:47,"attack type: normal - no attack, message: down",192.168.42.170,20481
2024-04-18 00:15:47,"attack type: normal - no attack, message: right",192.168.42.170,49182
2024-04-18 00:15:47,"attack type: normal - no attack, message: down",192.168.42.170,28840
2024-04-18 00:15:47,"attack type: normal - no attack, message: down",192.168.42.170,27222
2024-04-18 00:15:48,"attack type: normal - no attack, message: down",192.168.42.170,28263
2024-04-18 00:15:48,"attack type: normal - no attack, message: down",192.168.42.170,28971
2024-04-18 00:15:48,"attack type: normal - no attack, message: down",192.168.42.170,36856
2024-04-18 00:15:49,"attack type: normal - no attack, message: right",192.168.42.170,29076
2024-04-18 00:15:49,"attack type: normal - no attack, message: down",192.168.42.170,21262
2024-04-18 00:15:49,"attack type: normal - no attack, message: down",192.168.42.170,35136
2024-04-18 00:15:49,"attack type: normal - no attack, message: right",192.168.42.170,54906
2024-04-18 00:15:50,"attack type: normal - no attack, message: down",192.168.42.170,60107
2024-04-18 00:15:50,"attack type: normal - no attack, message: right",192.168.42.170,64108
2024-04-18 00:15:50,"attack type: normal - no attack, message: down",192.168.42.170,47093
2024-04-18 00:15:50,"attack type: normal - no attack, message: right",192.168.42.170,59107
2024-04-18 00:15:51,"attack type: normal - no attack, message: down",192.168.42.170,41118
2024-04-18 00:15:51,"attack type: normal - no attack, message: right",192.168.42.170,46188
2024-04-18 00:15:51,"attack type: normal - no attack, message: right",192.168.42.170,44686
2024-04-18 00:15:51,"attack type: normal - no attack, message: down",192.168.42.170,53227
2024-04-18 00:15:52,"attack type: normal - no attack, message: down",192.168.42.170,14185
2024-04-18 00:15:52,"attack type: normal - no attack, message: down",192.168.42.170,42962
2024-04-18 00:15:59,"attack type: normal - no attack, message: up",192.168.42.170,17538
2024-04-18 00:15:59,"attack type: normal - no attack, message: left",192.168.42.170,28124
2024-04-18 00:15:59,"attack type: normal - no attack, message: up",192.168.42.170,3806
2024-04-18 00:15:59,"attack type: normal - no attack, message: up",192.168.42.170,61308
2024-04-18 00:15:59,"attack type: normal - no attack, message: left",192.168.42.170,51880
2024-04-18 00:16:00,"attack type: normal - no attack, message: up",192.168.42.170,38344
2024-04-18 00:16:00,"attack type: normal - no attack, message: left",192.168.42.170,8113
